NAME	DESCRIPTION	1_1ReadsPerGene.out.tab	1_2ReadsPerGene.out.tab	1_3ReadsPerGene.out.tab	5_1ReadsPerGene.out.tab	5_2ReadsPerGene.out.tab	5_3ReadsPerGene.out.tab
CNAG_04548	na	2.70861335651144	10.49033222978	3.16651735950366	7.92588949317491	2.80536827800471	5.78533037788322
CNAG_07304	na	26.1832624462773	41.9613289191198	23.2211273030268	22.7869322928779	23.3780689833726	21.9842554359562
CNAG_07305	na	30.697618040463	16.2123316278418	10.5550578650122	8.91662567982178	11.2214731120189	20.8271893603796
CNAG_00002	na	401.777647882531	357.624962378862	448.589959263018	203.100918262607	157.100623568264	207.114827528219
CNAG_00003	na	383.720225505788	391.003292200889	400.036693083962	389.359321352218	422.675487219377	502.166676800264
CNAG_00004	na	727.714121782741	708.574258793319	692.4117959448	717.29299913233	638.68884462574	755.564147351549
CNAG_12001	na	13.5430667825572	11.4439987961236	13.7215752245159	39.6294474658746	31.7941738173867	48.5967751742191
CNAG_00006	na	5101.22182142989	5062.062134152	4996.76439329677	4531.62731772276	4502.61608619756	5611.77046654672
CNAG_00007	na	3741.49791646114	3336.87931563637	3627.77338820469	2300.48942539402	2361.18496732063	2544.38830019304
CNAG_00008	na	2045.90595528498	2063.73444956762	2018.12706379033	1844.75077953646	1811.33278483171	1631.46316656307
CNAG_00009	na	1115.04583176388	1156.79754497483	1170.55591722985	933.273487821346	943.538864168919	982.349098164571
CNAG_00010	na	1664.8943431357	1445.75851457695	1589.59171447084	3558.72438243554	3988.29856856337	3350.86335486996
CNAG_00011	na	418.932199140437	426.288955155604	386.315117859446	1482.14133522371	1507.41788804787	1434.76193371504
CNAG_00012	na	1571.89861789548	1499.16384229219	1406.98921340613	1932.92630014803	2013.31930084805	2007.50964112548
CNAG_00013	na	767.440451011576	870.697575071737	678.690220720284	680.635760226396	676.093754999136	755.564147351549
CNAG_00014	na	242.872330967193	206.945644896568	234.322284603271	227.869322928779	262.769495373108	252.240404475708
CNAG_00015	na	133.624925587898	154.493983747669	146.71530432367	353.692818632931	320.747106451872	367.947012033373
CNAG_00016	na	2658.9554449754	2664.54438636411	2541.65793389494	1686.23298967296	1604.6706550187	1682.37407388844
CNAG_00017	na	264.541237819284	256.536306346437	244.877342468283	418.090670764977	378.724717530636	296.208915347621
CNAG_12002	na	10.8344534260458	7.62933253074906	8.44404629200976	3.96294474658746	12.1565958713538	4.62826430230658
CNAG_00018	na	2491.02141687169	2433.75707730895	2458.27297676134	2758.20954362487	2937.22058707093	2763.07378847703
CNAG_00019	na	1564.67564894478	1817.68847545096	1758.47264031103	1550.50213210234	1531.73107979057	1590.96585391789
